timestamp,symbol,side,qty,price,pnl,trade_type,duration
2025-10-01 15:29:01.499606,BAC,BUY,78,51.0504,17.128799999999984,exit,1.654041687777778
2025-10-01 15:29:02.034382,C,BUY,40,99.655,-4.800000000000182,exit,0.19288688527777778
2025-10-01 15:30:05.466640,GM,SELL,65,60.735,-4.875000000000185,exit,0.8925985347222223
2025-10-01 15:30:06.413669,UAL,SELL,-41,95.25,0,entry,
2025-10-01 15:30:10.184199,OXY,BUY,84,47.62,-22.679999999999666,reversal,1.652378943611111
2025-10-01 15:30:10.234892,OXY,BUY,83,47.62,0,entry,
2025-10-01 15:30:12.125125,MOS,SELL,-115,34.54,0,entry,
2025-10-01 15:30:16.569693,BHP,SELL,72,55.795,27.72000000000037,reversal,2.485096340833333
2025-10-01 15:30:16.617898,BHP,SELL,-71,55.795,0,entry,
2025-10-01 15:30:19.764549,UVXY,SELL,-382,10.4611,0,entry,
2025-10-01 15:44:33.714880,MSFT,SELL,7,514.42,-1.6100000000001273,exit,0.26191125277777777
2025-10-01 15:44:35.259668,TSLA,BUY,8,453.4316,0,entry,
2025-10-01 15:44:36.648691,SMCI,BUY,79,50.035,0,entry,
2025-10-01 15:44:39.377389,DAL,BUY,70,57.07,-22.30200000000025,exit,0.6488306786111111
2025-10-01 15:44:40.377886,PFE,BUY,148,26.93,0,entry,
2025-10-01 15:44:40.866670,MRK,SELL,45,88.9944,17.073000000000178,exit,0.26184118777777776
2025-10-01 15:44:41.322962,BIIB,BUY,26,150.745,0,entry,
2025-10-01 15:44:43.078925,NVAX,SELL,429,9.4316,50.021400000000014,exit,0.26180741305555555
2025-10-01 15:44:43.945356,BAC,SELL,-78,51.12,0,entry,
2025-10-01 15:44:44.408875,C,SELL,-40,99.57,0,entry,
2025-10-01 15:44:46.999336,GS,BUY,5,791.87,-24.10000000000025,reversal,1.526443503888889
2025-10-01 15:44:47.055493,GS,BUY,5,791.87,0,entry,
2025-10-01 15:44:49.626368,MS,BUY,25,158.08,-21.25000000000057,reversal,2.0980113355555554
2025-10-01 15:44:49.679907,MS,BUY,25,158.08,0,entry,
2025-10-01 15:45:51.926733,GM,BUY,65,61.175,0,entry,
2025-10-01 15:45:52.853570,UAL,BUY,41,95.38,-5.3299999999998136,exit,0.26289997249999997
2025-10-01 15:45:55.915236,MOS,BUY,115,34.455,9.775000000000098,exit,0.26216391972222225
2025-10-01 15:46:00.932415,UVXY,SELL,-383,10.4235,0,entry,
2025-10-01 15:56:07.290780,MSFT,BUY,7,514.115,0,entry,
2025-10-01 15:56:08.916747,TSLA,SELL,8,454.37,7.507200000000012,exit,0.19268252194444443
2025-10-01 15:56:10.301347,SMCI,SELL,79,50.12,6.715000000000067,exit,0.19268129333333334
2025-10-01 15:56:14.693077,CCL,BUY,139,28.66,8.339999999999822,reversal,1.7198087122222223
2025-10-01 15:56:14.743883,CCL,BUY,139,28.66,0,entry,
2025-10-01 15:56:15.206488,DAL,SELL,-70,56.995,0,entry,
2025-10-01 15:56:16.185317,PFE,SELL,148,26.9,-4.440000000000168,exit,0.19327984194444442
2025-10-01 15:56:16.652135,MRK,BUY,45,88.575,0,entry,
2025-10-01 15:56:17.141672,BIIB,SELL,26,150.58,-4.289999999999793,exit,0.193282975
2025-10-01 15:56:18.849309,NVAX,BUY,417,9.575,0,entry,
2025-10-01 15:56:19.759353,BAC,BUY,78,51.08,3.1199999999999335,exit,0.19328166583333334
2025-10-01 15:56:20.247361,C,BUY,40,99.82,-10.0,exit,0.19328846833333332
2025-10-01 15:57:24.030836,UAL,SELL,-41,95.44,0,entry,
2025-10-01 15:57:27.052103,MOS,SELL,-115,34.49,0,entry,
2025-10-01 15:57:29.616324,KO,SELL,60,66.515,-4.5000000000001705,reversal,2.1065395227777777
2025-10-01 15:57:29.662123,KO,SELL,-60,66.515,0,entry,
2025-10-01 15:57:34.106041,UVXY,SELL,-384,10.4157,0,entry,
2025-10-02 15:32:34.484185,MSFT,SELL,7,511.89,0,exit,
2025-10-02 15:32:35.856181,AMD,SELL,24,168.83,0,exit,
2025-10-02 15:32:39.478440,NFLX,BUY,3,1155.707,0,reversal,
2025-10-02 15:32:39.526376,NFLX,BUY,3,1155.707,0,entry,
2025-10-02 15:32:40.115700,SMCI,SELL,-76,51.95,0,entry,
2025-10-02 17:16:24.602375,AMZN,SELL,18,220.4309,0,reversal,
2025-10-02 17:16:25.032086,AMZN,SELL,-18,220.4309,0,entry,
2025-10-02 17:16:26.920192,NKE,SELL,54,75.2,0,exit,
2025-10-02 17:17:30.460088,CCL,SELL,139,28.565,0,reversal,
2025-10-02 17:17:30.563692,CCL,SELL,-140,28.565,0,entry,
2025-10-02 17:18:32.528085,DAL,BUY,70,56.46,0,reversal,
2025-10-02 17:18:32.580388,DAL,BUY,70,56.46,0,entry,
2025-10-02 17:19:34.504608,AAL,SELL,355,11.355,0,reversal,
2025-10-02 17:19:34.552025,AAL,SELL,-352,11.355,0,entry,
2025-10-02 17:19:35.163599,PFE,SELL,-149,26.8099,0,entry,
2025-10-02 17:19:35.691346,MRK,SELL,45,88.49,0,exit,
2025-10-02 17:19:36.195423,BIIB,SELL,-25,154.13,0,entry,
2025-10-02 17:19:36.809990,MRNA,SELL,142,27.2199,0,exit,
2025-10-02 17:19:37.319772,REGN,SELL,6,599.715,0,exit,
2025-10-02 17:19:37.826474,CRSP,SELL,60,67.45,0,exit,
2025-10-02 17:19:38.342615,NVAX,SELL,417,9.3192,0,exit,
2025-10-02 17:19:38.889341,JPM,BUY,12,307.32,0,exit,
2025-10-02 17:19:39.357179,BAC,SELL,-79,50.3,0,entry,
2025-10-02 17:19:39.920902,C,SELL,-41,97.07,0,entry,
2025-10-02 17:19:40.437073,GS,SELL,5,774.75,0,exit,
2025-10-02 17:19:40.972438,MS,SELL,25,154.07,0,exit,
2025-10-02 17:19:41.527244,BA,SELL,18,217.63,0,exit,
2025-10-02 17:19:42.047133,CAT,SELL,8,486.62,0,exit,
2025-10-02 17:19:42.608554,GE,SELL,13,298.81,0,exit,
2025-10-02 17:20:44.454212,F,SELL,328,12.1862,0,reversal,
2025-10-02 17:20:44.503867,F,SELL,-328,12.1862,0,entry,
2025-10-02 17:20:45.052599,GM,SELL,65,59.47,0,exit,
2025-10-02 17:21:46.753007,LCID,SELL,166,24.2311,0,reversal,
2025-10-02 17:21:46.804432,LCID,SELL,-165,24.2311,0,entry,
2025-10-02 17:22:48.515588,UAL,BUY,41,94.085,0,reversal,
2025-10-02 17:22:48.566109,UAL,BUY,42,94.085,0,entry,
2025-10-02 17:22:50.030641,OXY,SELL,83,44.685,0,exit,
2025-10-02 17:22:50.524206,COP,SELL,42,94.38,0,exit,
2025-10-02 17:22:51.015647,AA,SELL,117,34.235,0,exit,
2025-10-02 17:22:51.531979,NEM,SELL,46,83.725,0,exit,
2025-10-02 17:22:52.028057,MOS,BUY,115,34.77,0,exit,
2025-10-02 17:22:53.410879,NEE,SELL,52,78.055,0,exit,
2025-10-02 17:23:55.118213,LIN,BUY,8,468.21,0,reversal,
2025-10-02 17:23:55.164662,LIN,BUY,8,468.21,0,entry,
2025-10-02 17:23:55.723364,BHP,BUY,71,54.447,0,exit,
2025-10-02 17:23:56.301266,FCX,SELL,102,38.755,0,exit,
2025-10-02 17:23:56.789159,BTCO,SELL,34,119.27,0,exit,
2025-10-02 17:23:57.341755,BITU,SELL,72,57.86,0,exit,
2025-10-02 17:23:58.321439,UVXY,BUY,379,10.535,0,entry,
2025-10-06 10:03:13.157972,AAPL,SELL,15,257.83,0,reversal,
2025-10-06 10:03:13.208955,AAPL,SELL,-15,257.83,0,entry,
2025-10-06 10:03:13.659154,MSFT,BUY,7,518.91,0,entry,
2025-10-06 10:03:14.583349,AMD,BUY,24,166.32,0,entry,
2025-10-06 10:03:15.122239,TSLA,BUY,9,440.0,0,entry,
2025-10-06 10:03:17.745099,META,BUY,5,715.5,0,reversal,
2025-10-06 10:03:17.787139,META,BUY,5,715.5,0,entry,
2025-10-06 10:03:20.746491,SMCI,BUY,76,52.38,0,reversal,
2025-10-06 10:03:20.788462,SMCI,BUY,76,52.38,0,entry,
2025-10-06 10:03:23.378387,AMZN,BUY,18,221.04,0,reversal,
2025-10-06 10:03:23.419155,AMZN,BUY,18,221.04,0,entry,
2025-10-06 10:03:23.901574,NKE,BUY,55,72.29,0,entry,
2025-10-06 10:03:25.208404,CCL,SELL,-140,28.53,0,entry,
2025-10-06 10:03:25.656129,DAL,BUY,69,57.68,0,entry,
2025-10-06 10:03:26.095917,AAL,BUY,342,11.67,0,entry,
2025-10-06 10:03:26.989502,MRK,SELL,-44,89.21,0,entry,
2025-10-06 10:03:27.512010,BIIB,BUY,25,159.55,0,exit,
2025-10-06 10:03:27.970270,MRNA,BUY,139,28.62,0,entry,
2025-10-06 10:03:28.439252,REGN,SELL,-6,600.0,0,entry,
2025-10-06 10:03:28.924255,CRSP,BUY,57,69.33,0,entry,
2025-10-06 10:03:29.399336,NVAX,SELL,-421,9.5,0,entry,
2025-10-06 10:03:29.857142,JPM,SELL,-12,310.08,0,entry,
2025-10-06 10:03:32.457161,BAC,BUY,79,50.86,0,reversal,
2025-10-06 10:03:32.499116,BAC,BUY,78,50.86,0,entry,
2025-10-06 10:03:32.979922,C,BUY,41,98.36,0,exit,
2025-10-06 10:03:33.511651,GS,BUY,5,790.9999,0,entry,
2025-10-06 10:03:33.998153,MS,BUY,25,157.3954,0,entry,
2025-10-06 10:03:34.482194,BA,BUY,18,218.8,0,entry,
2025-10-06 10:03:35.026599,CAT,SELL,-8,497.8,0,entry,
2025-10-06 10:03:35.499299,GE,SELL,-13,297.12,0,entry,
2025-10-06 10:04:36.072683,F,BUY,313,12.74,0,entry,
2025-10-06 10:04:36.541349,GM,BUY,66,60.2,0,entry,
2025-10-06 10:04:37.059029,LCID,BUY,160,24.9,0,entry,
2025-10-06 10:04:37.535576,UAL,BUY,41,95.74,0,entry,
2025-10-06 10:04:38.038080,XOM,BUY,35,114.09,0,exit,
2025-10-06 10:04:40.594550,CVX,BUY,25,154.66,0,reversal,
2025-10-06 10:04:40.640322,CVX,BUY,25,154.66,0,entry,
2025-10-06 10:04:41.296171,OXY,BUY,88,45.3,0,entry,
2025-10-06 10:04:41.773455,COP,BUY,42,94.99,0,entry,
2025-10-06 10:04:42.260285,AA,SELL,-115,34.59,0,entry,
2025-10-06 10:04:42.725251,NEM,BUY,45,88.32,0,entry,
2025-10-06 10:04:43.183903,MOS,SELL,-116,34.46,0,entry,
2025-10-06 10:04:44.225937,WMT,BUY,38,102.06,0,exit,
2025-10-06 10:04:44.785139,NEE,SELL,-49,80.26,0,entry,
2025-10-06 10:04:45.306889,LIN,SELL,-8,466.73,0,entry,
2025-10-06 10:04:45.813081,BHP,SELL,-72,55.47,0,entry,
2025-10-06 10:04:46.389411,FCX,BUY,99,40.37,0,entry,
2025-10-06 10:04:46.897377,BTCO,BUY,32,122.55,0,entry,
2025-10-06 10:04:47.430926,BITU,BUY,64,62.23,0,entry,
2025-10-06 10:04:51.293866,ARKW,SELL,22,176.36,0,reversal,
2025-10-06 10:04:51.339028,ARKW,SELL,-22,176.36,0,entry,
2025-10-06 10:04:51.845504,UVXY,SELL,-380,10.5,0,entry,
2025-10-06 10:14:58.828689,MSFT,SELL,7,518.83,-0.5599999999994907,exit,0.1958804263888889
2025-10-06 10:14:59.952950,AMD,SELL,24,166.34,0.48000000000024556,exit,0.19593600027777777
2025-10-06 10:15:01.065367,META,SELL,5,715.18,-1.6000000000002501,exit,0.19535506333333333
2025-10-06 10:15:02.060794,SMCI,SELL,76,52.43,3.799999999999784,exit,0.19479787
2025-10-06 10:15:04.535421,CCL,BUY,140,28.53,0.0,exit,0.1942575047222222
2025-10-06 10:15:05.097333,DAL,SELL,69,57.68,0.0,exit,0.19428922333333332
2025-10-06 10:15:05.633586,AAL,SELL,342,11.66,-3.419999999999927,exit,0.1943160191666667
2025-10-06 10:15:07.090339,BIIB,BUY,25,159.55,0,entry,
2025-10-06 10:15:07.625605,MRNA,SELL,139,28.63,1.3899999999997235,exit,0.19434870416666666
2025-10-06 10:15:08.130598,REGN,BUY,6,600.0,0.0,exit,0.1943587072222222
2025-10-06 10:15:09.256039,NVAX,BUY,421,9.5,0.0,exit,0.19440463972222224
2025-10-06 10:15:09.879929,JPM,BUY,12,310.08,0.0,exit,0.19445077416666667
2025-10-06 10:15:10.441109,BAC,SELL,78,50.86,0.0,exit,0.19387277583333334
2025-10-06 10:15:10.966529,C,BUY,40,98.49,0,entry,
2025-10-06 10:15:11.954878,MS,SELL,25,158.51,27.864999999999895,exit,0.19387686805555557
2025-10-06 10:16:14.435179,GM,SELL,66,60.2,0.0,exit,0.19385939722222223
2025-10-06 10:16:15.846282,XOM,BUY,35,114.09,0,entry,
2025-10-06 10:16:19.506874,WMT,SELL,-39,102.06,0,entry,
2025-10-06 10:16:19.976938,NEE,BUY,49,80.26,0.0,exit,0.19310883305555554
2025-10-06 10:16:21.425433,FCX,SELL,99,40.39,1.9800000000003095,exit,0.19306556166666666
2025-10-06 10:16:21.948658,BTCO,SELL,32,122.55,0.0,exit,0.1930698002777778
2025-10-06 10:16:22.461831,BITU,SELL,64,62.13,-6.399999999999636,exit,0.19306414027777777
2025-10-06 10:16:23.754900,ARKW,BUY,22,176.36,0.0,exit,0.19233774222222222
2025-10-06 10:16:24.286691,UVXY,SELL,-381,10.49,0,entry,
2025-10-06 11:03:00.884297,AAPL,BUY,15,258.68,-12.750000000000341,exit,0.9965764838888889
2025-10-06 11:03:01.373872,MSFT,BUY,7,520.2,0,entry,
2025-10-06 11:03:01.955725,NVDA,SELL,21,185.08,0,exit,
2025-10-06 11:03:02.474488,AMD,BUY,19,203.5,0,entry,
2025-10-06 11:03:03.513763,META,BUY,5,712.9,0,entry,
2025-10-06 11:03:04.443002,SMCI,BUY,76,52.48,0,entry,
2025-10-06 11:03:06.986119,CCL,SELL,-140,28.55,0,entry,
2025-10-06 11:03:07.484313,DAL,SELL,-69,57.64,0,entry,
2025-10-06 11:03:08.059839,AAL,BUY,343,11.63,0,entry,
2025-10-06 11:03:09.559553,BIIB,SELL,25,159.46,-2.2500000000000853,exit,0.8006858927777778
2025-10-06 11:03:10.055936,MRNA,SELL,-139,28.6,0,entry,
2025-10-06 11:03:10.566909,REGN,SELL,-6,600.0,0,entry,
2025-10-06 11:03:11.488548,NVAX,SELL,-421,9.5,0,entry,
2025-10-06 11:03:11.965188,JPM,BUY,12,310.5,0,entry,
2025-10-06 11:03:12.418255,BAC,BUY,78,50.84,0,entry,
2025-10-06 11:03:13.772229,MS,BUY,25,159.06,0,entry,
2025-10-06 11:04:16.677220,GM,BUY,66,60.14,0,entry,
2025-10-06 11:04:20.476144,NEM,SELL,45,88.07,-11.25,exit,0.9938196925
2025-10-06 11:04:23.050655,MOS,BUY,116,34.67,-24.3600000000001,reversal,0.9944074311111111
2025-10-06 11:04:23.093157,MOS,BUY,115,34.67,0,entry,
2025-10-06 11:04:24.445881,NEE,SELL,-49,80.26,0,entry,
2025-10-06 11:04:27.476845,BHP,BUY,72,55.68,-15.120000000000061,reversal,0.9949066011111111
2025-10-06 11:04:27.525812,BHP,BUY,71,55.68,0,entry,
2025-10-06 11:04:28.088723,FCX,BUY,99,40.19,0,entry,
2025-10-06 11:04:28.554699,BTCO,BUY,32,124.0,0,entry,
2025-10-06 11:04:29.087974,BITU,BUY,64,62.0,0,entry,
2025-10-06 11:04:30.558632,ARKW,BUY,22,179.36,0,entry,
2025-10-06 11:04:31.170361,UVXY,SELL,-383,10.44,0,entry,
2025-10-06 11:28:59.401794,AAPL,BUY,15,259.43,0,entry,
2025-10-06 11:29:00.667838,NVDA,SELL,-21,183.9,0,entry,
2025-10-06 11:29:01.367973,AMD,SELL,19,204.7,22.799999999999784,exit,0.43302596805555554
2025-10-06 11:29:04.258412,TSLA,SELL,9,438.75,-11.25,reversal,1.430315603611111
2025-10-06 11:29:04.311206,TSLA,SELL,-9,438.75,0,entry,
2025-10-06 11:29:05.958672,SMCI,SELL,76,53.4,69.92000000000013,exit,0.4337543527777778
2025-10-06 11:29:09.137839,NKE,SELL,55,72.13,-8.800000000000594,reversal,1.4292322958333332
2025-10-06 11:29:09.181403,NKE,SELL,-55,72.13,0,entry,
2025-10-06 11:29:13.099466,DAL,BUY,69,57.69,-3.449999999999804,reversal,0.43489309805555554
2025-10-06 11:29:13.146110,DAL,BUY,69,57.69,0,entry,
2025-10-06 11:29:13.660755,AAL,SELL,343,11.64,3.429999999999927,exit,0.43488914333333334
2025-10-06 11:29:15.062954,BIIB,BUY,25,159.46,0,entry,
2025-10-06 11:29:15.591122,MRNA,BUY,139,28.52,11.120000000000257,exit,0.43487088500000004
2025-10-06 11:29:16.129378,REGN,BUY,6,608.97,-53.820000000000164,exit,0.4348784636111111
2025-10-06 11:29:17.103991,NVAX,BUY,421,9.52,-8.41999999999982,exit,0.4348931786111111
2025-10-06 11:30:21.747333,GM,SELL,66,60.45,20.46000000000015,exit,0.43474169805555557
2025-10-06 11:30:27.278182,AA,BUY,115,34.73,-16.09999999999925,reversal,1.4291716380555555
2025-10-06 11:30:27.353473,AA,BUY,115,34.73,0,entry,
2025-10-06 11:30:27.914688,NEM,BUY,45,87.9,0,entry,
2025-10-06 11:30:28.500562,MOS,SELL,115,34.66,-1.1500000000005883,exit,0.43483539027777773
2025-10-06 11:30:30.061602,NEE,BUY,49,80.26,0.0,exit,0.4348932558333333
2025-10-06 11:30:31.246847,BHP,SELL,71,55.79,7.80999999999996,exit,0.43436695416666665
2025-10-06 11:30:32.181937,FCX,SELL,99,40.15,-3.9599999999999156,exit,0.4344703372222222
2025-10-06 11:30:33.326053,BITU,SELL,64,62.26,16.639999999999873,exit,0.4345105775
2025-10-06 11:30:34.302792,ARKW,SELL,22,179.36,0.0,exit,0.4343733777777778
2025-10-06 11:30:34.902880,UVXY,SELL,-382,10.45,0,entry,
2025-10-06 11:40:39.066939,MSFT,SELL,7,519.64,-3.920000000000414,exit,0.6271369630555556
2025-10-06 11:40:40.013071,AMD,BUY,19,205.58,0,entry,
2025-10-06 11:40:40.509785,TSLA,BUY,9,438.6,1.3499999999997954,exit,0.19338849416666667
2025-10-06 11:40:43.107450,META,SELL,5,712.0,-4.499999999999886,reversal,0.6276649130555556
2025-10-06 11:40:43.149456,META,SELL,-5,712.0,0,entry,
2025-10-06 11:40:44.009722,SMCI,BUY,74,53.48,0,entry,
2025-10-06 11:40:44.911969,NKE,BUY,55,72.13,0.0,exit,0.19325849055555555
2025-10-06 11:40:46.158192,CCL,BUY,140,28.62,-9.80000000000004,exit,0.6275477980555556
2025-10-06 11:40:46.649071,DAL,SELL,69,57.7,0.690000000000353,exit,0.19263971138888888
2025-10-06 11:40:47.124416,AAL,BUY,343,11.64,0,entry,
2025-10-06 11:40:48.435672,BIIB,SELL,25,159.46,0.0,exit,0.19260353277777778
2025-10-06 11:40:48.906263,MRNA,SELL,-139,28.59,0,entry,
2025-10-06 11:40:49.337119,REGN,BUY,6,608.97,0,entry,
2025-10-06 11:40:50.183927,NVAX,SELL,-420,9.51,0,entry,
2025-10-06 11:40:53.180285,CAT,BUY,8,498.81,-8.079999999999927,exit,1.621709357222222
2025-10-06 11:41:54.534953,GM,BUY,66,60.45,0,entry,
2025-10-06 11:41:57.899028,NEM,SELL,45,87.9,0.0,exit,0.19166231666666667
2025-10-06 11:41:58.332249,MOS,BUY,115,34.67,0,entry,
2025-10-06 11:41:59.524376,NEE,SELL,-49,80.26,0,entry,
2025-10-06 11:42:00.392285,BHP,BUY,71,55.84,0,entry,
2025-10-06 11:42:00.887850,FCX,BUY,99,40.23,0,entry,
2025-10-06 11:42:01.708109,BITU,BUY,64,62.4,0,entry,
2025-10-06 11:42:02.467600,ARKW,BUY,22,179.36,0,entry,
2025-10-06 11:42:02.912400,UVXY,SELL,-383,10.43,0,entry,
2025-10-06 11:52:07.149655,MSFT,BUY,7,519.58,0,entry,
2025-10-06 11:52:08.140829,AMD,SELL,19,205.92,6.459999999999525,exit,0.19114659944444443
2025-10-06 11:52:08.650090,TSLA,BUY,9,439.2,0,entry,
2025-10-06 11:52:09.174057,META,BUY,5,712.6,-3.0000000000001137,exit,0.19056238916666665
2025-10-06 11:52:10.187821,SMCI,SELL,74,53.47,-0.7399999999998528,exit,0.1906050275
2025-10-06 11:52:11.145785,NKE,BUY,55,72.19,0,entry,
2025-10-06 11:52:12.494085,CCL,BUY,139,28.61,0,entry,
2025-10-06 11:52:12.956497,DAL,BUY,69,57.7,0,entry,
2025-10-06 11:52:13.438955,AAL,SELL,343,11.65,3.429999999999927,exit,0.1906429275
2025-10-06 11:52:14.764190,BIIB,BUY,25,159.46,0,entry,
2025-10-06 11:52:15.233983,MRNA,BUY,139,28.59,0.0,exit,0.19064658888888888
2025-10-06 11:52:15.766549,REGN,SELL,6,608.97,0.0,exit,0.19067484166666668
2025-10-06 11:52:16.660493,NVAX,BUY,420,9.5,4.1999999999999105,exit,0.190687935
2025-10-06 11:52:19.199342,JPM,SELL,12,310.05,-5.399999999999864,reversal,0.8186761538888889
2025-10-06 11:52:19.241030,JPM,SELL,-12,310.05,0,entry,
2025-10-06 11:52:21.847598,CAT,SELL,-8,500.0,0,entry,
2025-10-06 11:53:23.282653,GM,SELL,66,60.45,0.0,exit,0.19131880555555555
2025-10-06 11:53:26.939192,NEM,BUY,45,87.81,0,entry,
2025-10-06 11:53:27.397293,MOS,SELL,115,34.67,0.0,exit,0.19140695666666666
2025-10-06 11:53:28.702441,NEE,BUY,49,80.26,0.0,exit,0.19143835138888887
2025-10-06 11:53:29.583160,BHP,SELL,71,55.84,0.0,exit,0.19144190972222222
2025-10-06 11:53:30.095099,FCX,SELL,99,40.25,1.9800000000003095,exit,0.19144645805555557
2025-10-06 11:53:31.066833,BITU,SELL,64,62.46,3.8400000000001455,exit,0.19148853444444447
2025-10-06 11:53:31.958773,ARKW,SELL,22,179.36,0.0,exit,0.19152532583333334
2025-10-06 11:53:32.446450,UVXY,SELL,-384,10.41,0,entry,
2025-10-06 12:03:36.470567,MSFT,SELL,7,519.51,-0.49000000000035016,exit,0.1914780311111111
2025-10-06 12:03:37.369834,AMD,BUY,19,209.99,0,entry,
2025-10-06 12:03:37.889740,TSLA,SELL,9,439.2,0.0,exit,0.19145545833333333
2025-10-06 12:03:38.350780,META,SELL,-5,712.3,0,entry,
2025-10-06 12:03:39.224215,SMCI,BUY,74,53.56,0,entry,
2025-10-06 12:03:40.127574,NKE,SELL,55,72.2429,2.909500000000449,exit,0.19138383027777778
2025-10-06 12:03:43.445088,CCL,SELL,139,28.59,-2.7799999999999407,reversal,0.19193083416666668
2025-10-06 12:03:43.485257,CCL,SELL,-139,28.59,0,entry,
2025-10-06 12:03:43.996236,DAL,SELL,69,57.68,-1.3800000000002157,exit,0.19195548305555557
2025-10-06 12:03:44.469163,AAL,BUY,343,11.655,0,entry,
2025-10-06 12:03:45.700601,BIIB,SELL,25,159.22,-6.000000000000227,exit,0.19192678083333334
2025-10-06 12:03:46.171737,MRNA,SELL,-140,28.55,0,entry,
2025-10-06 12:03:46.613823,REGN,BUY,6,610.0,0,entry,
2025-10-06 12:03:47.456349,NVAX,SELL,-422,9.4701,0,entry,
2025-10-06 12:03:50.551743,CAT,BUY,8,499.0,8.0,exit,0.19130670694444446
2025-10-06 12:04:51.821197,GM,BUY,66,59.97,0,entry,
2025-10-06 12:04:56.860698,AA,SELL,115,34.6,-14.949999999999477,reversal,0.5748631180555555
2025-10-06 12:04:56.902993,AA,SELL,-115,34.6,0,entry,
2025-10-06 12:04:57.374880,NEM,SELL,45,88.07,11.69999999999959,exit,0.19178769111111113
2025-10-06 12:04:57.862575,MOS,BUY,115,34.7,0,entry,
2025-10-06 12:04:59.167079,NEE,SELL,-49,80.23,0,entry,
2025-10-06 12:05:00.073701,BHP,BUY,71,55.8601,0,entry,
2025-10-06 12:05:00.567196,FCX,BUY,99,40.2873,0,entry,
2025-10-06 12:05:01.699441,BITU,BUY,63,62.6,0,entry,
2025-10-06 12:05:02.600305,ARKW,BUY,22,180.3,0,entry,
2025-10-06 12:05:03.176662,UVXY,SELL,-384,10.39,0,entry,
2025-10-06 12:15:07.795830,MSFT,BUY,7,519.66,0,entry,
2025-10-06 12:15:08.770712,AMD,SELL,19,219.0846,172.79739999999973,exit,0.19205579944444445
2025-10-06 12:15:09.308430,TSLA,BUY,9,439.12,0,entry,
2025-10-06 12:15:10.865670,SMCI,SELL,74,53.52,-2.959999999999937,exit,0.19212262638888888
2025-10-06 12:15:11.833744,NKE,BUY,55,72.1412,0,entry,
2025-10-06 12:15:13.722345,DAL,BUY,69,57.7,0,entry,
2025-10-06 12:15:14.204659,AAL,SELL,343,11.6587,1.2691000000000887,exit,0.19159319333333333
2025-10-06 12:15:15.092253,MRK,BUY,44,88.8154,17.362399999999866,exit,2.196695208611111
2025-10-06 12:15:15.552460,BIIB,BUY,25,159.22,0,entry,
2025-10-06 12:15:16.068920,MRNA,BUY,140,28.52,4.200000000000159,exit,0.1916381063888889
2025-10-06 12:15:16.547336,REGN,SELL,6,610.0,0.0,exit,0.19164819805555555
2025-10-06 12:15:17.102267,CRSP,SELL,57,69.65,18.24000000000042,exit,2.1967161144444445
2025-10-06 12:15:17.564757,NVAX,BUY,422,9.48,-4.177800000000008,exit,0.19169678
2025-10-06 12:15:20.226318,JPM,BUY,12,310.4998,-5.397599999999784,reversal,0.38360702444444444
2025-10-06 12:15:20.274279,JPM,BUY,12,310.4998,0,entry,
2025-10-06 12:15:22.935329,CAT,SELL,-8,499.99,0,entry,
2025-10-06 12:16:24.306445,GM,SELL,66,59.97,0.0,exit,0.19235701333333333
2025-10-06 12:16:27.345552,AA,BUY,115,34.8729,-31.38349999999999,exit,0.1917895997222222
2025-10-06 12:16:27.848701,NEM,BUY,45,87.97,0,entry,
2025-10-06 12:16:28.323028,MOS,SELL,115,34.7,0.0,exit,0.1917945702777778
2025-10-06 12:16:29.643072,NEE,BUY,49,80.38,-7.349999999999582,exit,0.19179888694444444
2025-10-06 12:16:31.905041,BITU,SELL,63,62.6599,3.773699999999934,exit,0.19172377777777777
2025-10-06 12:16:33.164095,UVXY,SELL,-384,10.4,0,entry,
2025-10-06 12:26:38.282880,MSFT,SELL,7,519.7,0.28000000000054115,exit,0.19180195833333333
2025-10-06 12:26:39.303879,AMD,BUY,17,223.0001,0,entry,
2025-10-06 12:26:39.827371,TSLA,SELL,9,439.13,0.08999999999991815,exit,0.19181081694444446
2025-10-06 12:26:41.220228,SMCI,BUY,74,53.6547,0,entry,
2025-10-06 12:26:44.999915,RCL,BUY,12,317.0,0,reversal,
2025-10-06 12:26:45.042754,RCL,BUY,12,317.0,0,entry,
2025-10-06 12:26:47.631011,CCL,BUY,139,28.6097,-2.738300000000038,reversal,0.38448493166666664
2025-10-06 12:26:47.675691,CCL,BUY,139,28.6097,0,entry,
2025-10-06 12:26:48.159605,DAL,SELL,69,57.6301,-4.823100000000281,exit,0.1928992388888889
2025-10-06 12:26:48.627240,AAL,BUY,343,11.65,0,entry,
2025-10-06 12:26:49.507757,MRK,SELL,-45,88.76,0,entry,
2025-10-06 12:26:50.005388,BIIB,SELL,25,159.22,0.0,exit,0.19290359111111113
2025-10-06 12:26:50.454410,MRNA,SELL,-140,28.5603,0,entry,
2025-10-06 12:26:50.893461,REGN,BUY,6,611.4065,0,entry,
2025-10-06 12:26:51.392573,CRSP,BUY,57,69.61,0,entry,
2025-10-06 12:26:51.853840,NVAX,SELL,-421,9.48,0,entry,
2025-10-06 12:26:54.401312,JPM,SELL,12,310.29,-2.5175999999996748,reversal,0.1928130647222222
2025-10-06 12:26:54.451476,JPM,SELL,-12,310.29,0,entry,
